text	tags
Enterprise	O
Network	O
 	O
Solutions	O
to	O
offer	O
clients	O
professional	O
infrastructure	O
solutions	O
and	O
the	O
preferred	O
creative	O
solutions	O
provider	O
for	O
some	O
of	O
 	O
the	O
world	O
's	O
leading	O
content	O
creators	O
,	O
users	O
and	O
resellers	O
.	O

Graphic	O
Designers/	O
Image	O
Editors	O

IT	O
Skills	O
will	O
be	O
an	O
added	O
advantage	O
specially	O
on	O
MS	B-res_skill
OFFICE	I-res_skill
 	O

The	O
Human	O
Resource	O
Manager	O
 	O
ADVANTEC	B-company
NETWORK	I-company
SYSTEMS	I-company
(	I-company
PVT	I-company
)	I-company
LTD	I-company
 	O
1-Sep	B-post_number
,	I-post_number
SUMNER	O
PLACE	O
,	O
BORELLA	O
,	O
COLOMBO	B-location
8	O
 	O

Oensys	B-company
 	O

Applicants	O
should	O
be	O
proficient	O
in	O
;	O
 	O
Pr	O
Adobe	B-res_skill
Premier	I-res_skill
Pro	O
CC	O
2019	O
or	O
Latest	O
 	O

creately	O
 	O
HTML	B-res_skill
 	O
Sass	O
 	O

Requirements	O
 	O
â¢	O
BA	B-edu_level
/	O
BS	B-edu_level
degree	B-edu_level
in	O
a	O
design	B-specialization
related	O
field	O
or	O
computer	O
science	O
is	O
preferable	O

â¢	O
1	O
-	O
3	B-no_years
+	I-no_years
years	I-no_years
working	O
experience	O
as	O
a	O
UX	O
or	O
Ul	O
designer	O

â¢	O
Proficient	O
in	O
using	O
design	O
tools	O
such	O
as	O
Sketch	B-res_skill
,	O
Invision	B-res_skill
,	O
Framer	B-res_skill
,	O
Figma	B-res_skill
or	O
similar	O

â¢	O
Familiar	O
with	O
Adobe	B-res_skill
tools	I-res_skill
such	O
as	O
Illustrator	B-res_skill
and	O
Photoshop	B-res_skill

â¢	O
Excellent	O
problem	B-res_skill
solving	I-res_skill
skills	I-res_skill

â¢	O
Excellent	O
written	O
communication	B-res_skill
skills	I-res_skill

â¢	O
Knowledge	O
of	O
HTML	B-res_skill
,	O
CSS	B-res_skill
,	O
SASS	B-res_skill

â¢	O
Experience	O
with	O
Angular	O
,	O
React	O
or	O
JavaScript	B-res_skill
will	O
be	O
an	O
advantage	O
.	O

Melbourne	O
,	O
VIC	O
,	O
Australia	O
 	O
Orion	O
City	O
,	O
Colombo	B-location
9	O
,	O
Sri	O
Lanka	O
 	O

ï¿½	O
Manager	O
 	O

Open	O
positions	O
:	O
 	O
PHYSICIAN	O
TO	O
SERVE	O
PART	O
-	O
TIME	O
AS	O
BACK	O
-	O
UP	O
PEACE	O
CORPS	O
 	O

REDUX	O
 	O
NODE.JS	O
 	O

HIntellistrata	B-company
 	O
NOW	O
HIRING	O
 	O

SOFT	O
SKILLS	O
REQUIRED	O
 	O
â¢	O
Passion	O
for	O
technologies	O

In	O
Sri	O
Lanka	O
since	O
2007	O
 	O
Lead	O
/	O
Senior	O
 	O
vitalhub	B-company
 	I-company
Innovations	I-company
Lab	I-company
 	O
QA	O
Engineer	O
(	O
Mobile	O
)	O
 	O
VitalHub	O
Innovations	O
Lab	O
creates	O
 	O
Block	O
-	O
chain	O
,	O
Mobile	O
and	O
Web	O
-	O
based	O
 	O
With	O
4	O
+	O
years	O
of	O
experience	O
 	O
solutions	O
across	O
the	O
healthcare	O
 	O
continuum	O
.	O

University	O
degree	B-edu_level
in	O
Software	B-specialization
Engineering	I-specialization
/	O
Computer	O
Science	O
or	O
related	O
area	O
 	O
â¢	O
4	B-no_years
+	I-no_years
years	I-no_years
of	O
experience	O
in	O
testing	O
iOS	O
and	O
Android	O
mobile	O
software	O
applications	O
 	O

MD	B-company

Requirements	O
 	O
â¢	O
Have	O
a	O
degree	B-edu_level
in	O
computer	B-specialization
science	I-specialization
or	O
an	O
equivalent	O
related	O
 	O
field	O
(	O
bachelor's	B-edu_level
/	O
master	B-edu_level
)	O
.	O
 	O

Experience	O
in	O
Spring	O
framework(Spring	O
Boot	O
,	O
Spring	B-res_skill
MVC	I-res_skill
,	O
 	O
Spring	B-res_skill
Batch	I-res_skill
,	O
JPA	B-res_skill
)	O
 	O
Knowledge	O
of	O
TDD	O
and	O
Unit	O
Testing	B-res_skill
frameworks	O
.	O

Have	O
experience	O
working	O
with	O
SQL	B-res_skill
DBs	I-res_skill
,	O
writing	O
custom	O
 	O
queries	O
and	O
designing	O
schemas	O
 	O
Knowledge	O
of	O
cloud	O
computing	O
platforms	O
(	O
AWS	B-res_skill
)	O
is	O
an	O
added	O
 	O
advantage	O
.	O

Experience	O
in	O
the	O
JavaScript	O
ecosystem	O
and	O
used	O
frameworks	O
 	O
like	O
ReactJS	B-res_skill
and	O
Angular	O
where	O
you	O
apply	O
your	O
in	O
-	O
depth	O
 	O
knowledge	O
in	O
JavaScript	B-res_skill
and/or	O
TypeScript	O
.	O

Experience	O
in	O
service	O
-	O
oriented	O
/	O
microservices	O
architectures	O
 	O
(	O
REST	B-res_skill
,	O
SOAP	B-res_skill
)	O
 	O

Ability	O
to	O
work	O
hard	O
and	O
under	O
pressure	O
 	O
Good	O
communication	B-res_skill
skills	I-res_skill
in	O
English	O
 	O

Have	O
a	O
positive	O
impact	O
to	O
the	O
world	O
's	O
economy	O
by	O
creating	O
 	O
a	O
World	O
without	O
Currency	O
BordersTM	O
 	O
â¢	O
Team	O
Innovation	O
Mindset	O
,	O
People	O
-	O
Oriented	O
 	O
Challenging	O
environment	O
,	O
offering	O
great	O
opportunities	O
to	O
 	O
learn	O
and	O
 	O
grow	O
 	O
Creative	O
and	O
Innovative	O
Workplace	O
 	O
Significant	O
travel	O
opportunities	O
 	O
About	O
M	B-company
-	I-company
DAQ	I-company
Pte	I-company
.	O

We	O
're	O
Hiring	O
 	O
Paragon	O
 	O
SOFTWARE	O
 	O
.NET	O
 	O

SOFTWARE	O
ENGINEERS	O
 	O

SENIOR	O
FULL	O
STACK	O
 	O
DCI	O
 	O

Job	O
Requirements	O
 	O
Minimum	O
2	B-no_years
years	I-no_years
of	O
industrial	O
experience	O
with	O
ReactJS	B-res_skill
 	O
Industrial	O
experience	O
in	O
ExpressJS	B-res_skill
 	O
Experience	O
in	O
LESS	B-res_skill
/	O
SASS	B-res_skill
 	O
Ability	O
to	O
convert	O
a	O
given	O
design	O
into	O
pixel	O
-	O
perfect	O
 	O
HTML	B-res_skill
/	O
CSS	B-res_skill
 	O
L	O
 	O
Passionate	O
about	O
learning	O
new	O
web	O
technologies	O
 	O
Ability	O
to	O
follow	O
coding	O
best	O
practices	O
to	O
craft	O
clean	O
and	O
 	O
maintainable	O
code	O
 	O
Experience	O
in	O
working	O
in	O
an	O
Agile	O
environment	O
 	O

ThinkSmart	B-company
 	I-company
Solutions	I-company

NOW	O
 	O
WE'RE	O
HIRING	O
 	O

-1	O
year	O
experience	O
in	O
Node	B-res_skill
.	I-res_skill

Design	B-res_skill
,	O
develop	B-res_skill
&	O
test	B-res_skill
software	I-res_skill
complying	O
with	O
industry	O
standards	O
 	O
Strong	O
capabilities	O
in	O
Microsoft	B-res_skill
.NET	O

NET	O
 	O
Topio	O
 	O
FULLSTACK	O
 	O
DEVELOPERS	O
 	O
SENIOR	B-seniority
SOFTWARE	O
ENGINEER	O
 	O

Design	B-res_skill
,	O
develop	B-res_skill
&	O
test	B-res_skill
software	I-res_skill
complying	O
with	O
industry	O
standards	O
 	O
Strong	O
capabilities	O
in	O
Microsoft	B-res_skill
.NET	I-res_skill

Software	O
Engineer	O
 	O

We	O
are	O
currently	O
on	O
the	O
look	O
-	O
out	O
for	O
full	O
stack	O
software	O
engineers	O
,	O
 	O
who	O
are	O
capable	O
in	O
developing	O
solutions	O
using	O
Angular	B-res_skill
|	O
React	O
JS||	O
 	O
Nodejs	B-res_skill
or	O
related	O
technologies	O
to	O
become	O
a	O
member	O
of	O
our	O
dynamic	O
 	O
organisation	O
for	O
the	O
above	O
position	O
.	O

Technical	O
Expertise	O
&	O
Job	O
Requirement	O
 	O

ON	O
RRS	O
   	O
Established	O
commercial	O
organization	O
 	O
requires	O
experienced	O
Assistant	B-seniority
Cashier	O
 	O
who	O
can	O
work	O
in	O
a	O
_	O
multi	O
-	O
tasking	O
 	O
environment	O
.	O

Should	O
have	O
at	O
least	O
6	B-no_years
 	I-no_years
months	I-no_years
experience	O
and	O
be	O
willing	O
to	O
 	O
provide	O
cash	O
deposit	O
security	O
deposit	O
.	O

Minimum	O
A	B-edu_level
/	I-edu_level
Level	I-edu_level
qualification	O
with	O
 	O
Credit	O
pass	O
in	O
Arithmetic	O
.	O

Should	O
have	O
 	O
excellent	O
references	O
and	O
be	O
a	O
resident	O
of	O
 	O
Colombo	B-location
.	O

Please	O
contact	O
communicate	O
 	O
to	O
:	O
   	O
CINEMA	B-company
ENTERTAINMENTS	I-company
 	I-company

we	O
 	O
JUST	B-company
IN	I-company
TIME	I-company
 	I-company
GROUP	I-company
 	O
Information	O
,	O
Communication	O
,	O
Technology	O
 	O
PROUDLY	O
SRI	O
LANKAN	O
 	O
provide	O
 	O
CAREERS	O
 	O
not	O
just	O
jobs	O
.	O

Senior	O
QA	O
/	O
QA	O
Engineer	O
-	O
Test	O
Automation	O
 	O
Software	O
Development	O
 	O
TECHNICAL	O
REQUIREMENTS	O
 	O

Strong	O
analytical	B-res_skill
and	O
problem	B-res_skill
-	I-res_skill
solving	I-res_skill
skills	I-res_skill
with	O
a	O
keen	O
eye	O
for	O
detail	O
.	O

Degree	B-edu_level
in	O
Computer	B-specialization
Science	I-specialization
or	O
equivalent	O
from	O
a	O
recognized	O
university	O
.	O

QA	O
Engineer	O
-	O
Minimum	O
1	B-no_years
year	I-no_years
post	O
-	O
graduate	O
experience	O
in	O
the	O
industry	O
in	O
 	O
test	O
automation	O
.	O

Senior	O
QA	B-title
Engineer	I-title
-	O
Minimum	O
3	B-no_years
years	I-no_years
post	O
-	O
graduate	O
experience	O
in	O
the	O
 	O
industry	O
in	O
test	O
automation	O
.	O

Expert	O
level	O
experience	O
in	O
Java	B-res_skill
and	O
Selenium	B-res_skill

Hands	O
on	O
experience	O
in	O
Bitbucket	B-res_skill
source	I-res_skill
controlling	I-res_skill
,	O
Continuous	O
integration	O
 	O
and	O
build	O
automation	O
using	O
Jenkins	O
.	O

Excellent	O
communication	B-res_skill
and	O
interpersonal	B-res_skill
skills	O
.	O

JIT	O
focuses	O
on	O
the	O
areas	O
of	O
-	O
 	O
Systems	O
Integration	O
Services	O
,	O
Geographical	O
Information	O
systems	O
-	O
based	O
Software	O
solutions	O
,	O
Software	O
Development	O
(	O
Al	O
&	O
ML	O
Based	O
)	O
 	O
Information	O
Security	O
Solutions	O
,	O
Disruptive	O
Technologies	O
,	O
Data	O
Analytics	O
,	O
Infrastructure	O
Solutions	O
and	O
many	O
more	O
.	O
 	O

Next	B-company
Manufacturing	I-company
(	I-company
Pvt	I-company
)	I-company
Ltd	I-company
is	O
the	O
leading	O
supplier	O
of	O
high	O
 	O
quality	O
knitted	O
and	O
woven	O
wear	O
to	O
our	O
parent	O
company	O
,	O
next	O
 	O
PLC	O
UK	O
,	O
one	O
of	O
Britain	O
's	O
leading	O
high	O
street	O
fashion	O
retailers	O
.	O

Software	O
Engineer	O
 	O

Extensive	O
experience	O
in	O
Microsoft	B-res_skill
(	I-res_skill
.NET	I-res_skill
)	O
 	O

â¢	O
Sound	O
knowledge	O
about	O
C	B-res_skill
#	I-res_skill
language	O
.	O

Knowledge	O
in	O
MS	B-res_skill
SQL	I-res_skill
Server	O
database	O
design	O
and	O
 	O
development	O
 	O

Please	O
send	O
in	O
your	O
Curriculum	O
Vitae	O
including	O
the	O
 	O
details	O
of	O
two	O
non	O
-	O
related	O
referees	O
to	O
:	O
 	O
General	O
 	O
Manager	O
 	O

Careers@FINAP	O
 	O

Fintechnology	B-company
Asia	I-company
Pacific	I-company
is	O
a	O
multi	O
-	O
disciplinary	O
fintech	O
company	O
,	O
offering	O
unparalleled	O
revolutionary	O
 	O
financial	O
and	O
software	O
solutions	O
to	O
the	O
Asia	O
and	O
Pacific	O
Market	O
and	O
has	O
a	O
strong	O
technical	O
and	O
 	O
development	O
team	O
in	O
Colombo	B-location
.	O

Software	O
Engineers-	O
.Net	B-res_skill
 	O

Fintechnology	O
Asia	O
Pacific	O
Lanka	O
(	O
Pvt	O
)	O
Ltd.	O
 	O

Empite	O
 	O
Join	O
Our	O
Team	O
 	O
Business	O
Analyst	O
 	O
www.empite.com	O
 	O

A	O
suitable	O
candidate	O
for	O
this	O
position	O
must	O
have	O
a	O
bachelor	B-edu_level
degree	I-edu_level
in	O
 	O
Computer	B-specialization
Science	I-specialization
,	O
Information	B-specialization
Technology	I-specialization
or	O
other	O
relevant	O
discipline	O
and	O
possess	O
a	O
keen	O
focus	O
towards	O
 	O
quality	O
IT	O
solutions	O
.	O

QUALIFICATIONS	O
 	O
1	B-no_years
2	I-no_years
years	I-no_years
of	O
experience	O
in	O
Business	O
Analysis	O
or	O
related	O
field	O
of	O
work	O

Â·	O
Excellent	O
analytical	B-res_skill
,	O
problem	B-res_skill
-	I-res_skill
solving	I-res_skill
and	O
decision	B-res_skill
making	I-res_skill
skills	I-res_skill

-	O
Good	O
understanding	O
of	O
the	O
software	O
development	O
life	O
cycle	O
[	O
knowledge	O
of	O
Agile	O
/	O
scrum	O
methodology	O
will	O
be	O
an	O
added	O
advantage	O
]	O
 	O

0	O
 	O
0	O
 	O

Fajamaldeen@virtusa.com	O
 	O

2	O
Innovative	O
-	O
e	O
 	O
2020	O
Winner	O
,	O
Microsoft	O
US	O
Partner	O
Award	O
 	O

É	O
airtel	O
 	O
Head	B-seniority
-	O
Digital	O
Applications	O
 	O

Ensuring	O
app	O
development	O
is	O
as	O
per	O
industry	O
standards	O
&	O
 	O
Experience	O
in	O
project	B-res_skill
management	I-res_skill
,	O
requirement	B-res_skill
gathering	I-res_skill
,	O
and	O
 	O
application	O
development	O
is	O
required	O
 	O
adheres	O
to	O
strict	O
timelines	O
 	O

LKA	O
 	O
2020	O
 	O

Software	O
Engineer	B-title
 	O

Key	O
Responsibilities	O
 	O
Design	B-res_skill
and	O
develop	B-res_skill
data	O
visualization	O
applications	O
 	O
Design	O
and	O
develop	O
internal	O
software	O
solutions	O
for	O
business	O
needs	O
of	O
the	O
organization	O
 	O

INTERN	B-seniority
 	O
BUSINESS	O
 	O

â¢	O
Enhance	O
soft	O
skills	O
such	O
as	O
communication	B-res_skill
,	O
 	O
stakeholder	B-res_skill
handling	I-res_skill
&	O
time	B-res_skill
management	I-res_skill
.	O

Responsibilities	O
 	O

Qualifications	O
 	O
â¢	O
Fully	O
or	O
partly	O
completed	O
BSc	B-edu_level
in	O
Computer	B-specialization
Science	I-specialization
,	O
 	O
Engineering	B-specialization
or	O
relevant	O
fields	O

â¢	O
Understanding	O
of	O
QA	B-res_skill
fundamentals	I-res_skill
and	O
technologies	O

â¢	O
Fluent	O
English	B-res_skill
,	O
written	O
and	O
spoken	O
are	O
mandatory	O

â¢	O
A	O
team	O
player	O
with	O
analytical	B-res_skill
skills	I-res_skill

Please	O
send	O
your	O
CVs	O
to	O
careers@cammsgroup.com	O
 	O

OneIT	O
 	O
custom	O
business	O
software	O
 	O
Senior	B-seniority
/	O
Lead	B-seniority
Level	I-seniority
Java	B-title
Developers	I-title
 	O

You	O
can	O
communicate	B-res_skill
well	O
(	O
spoken	O
and	O
written	O
)	O
with	O
a	O
diverse	O
audience	O
-	O
 	O
developers	O
of	O
all	O
levels	O
,	O
project	O
managers	O
,	O
senior	O
executives	O
,	O
and	O
people	O
 	O
who	O
do	O
not	O
have	O
a	O
software	O
development	O
background	O
.	O

You	O
have	O
a	O
knack	B-res_skill
 	O
to	O
quickly	O
identify	O
the	O
audience	O
and	O
tailor	O
your	O
message	O
to	O
meet	O
their	O
 	O
needs	O
.	O

Passionate	O
to	O
learn	O
new	O
technologies	O
,	O
solve	B-res_skill
problems	I-res_skill
,	O
and	O
deliver	O
 	O
customer	O
-	O
centered	O
solutions	O
that	O
make	O
you	O
proud	O
.	O

Possess	O
a	O
genuine	O
interest	O
in	O
programming	B-res_skill
,	O
and	O
a	O
special	O
interest	O
in	O
areas	O
 	O
like	O
reliable	O
and	O
secure	O
system	O
architecture	O
,	O
efficient	O
data	O
structures	O
and	O
 	O
algorithms	O
,	O
and	O
performance	O
optimization	O
.	O

You	O
have	O
good	O
relationship	O
building	O
skills	O
and	O
motivated	O
to	O
gracefully	O
 	O
develop	O
good	O
internal	O
&	O
external	O
relationships	O
 	O
5	B-no_years
or	I-no_years
more	I-no_years
years	I-no_years
of	O
software	O
development	O
experience	O
in	O
using	O
Java	O
,	O
any	O
 	O
framework	O
like	O
Spring	O
,	O
Restful	O
APIS	O
and	O
at	O
least	O
one	O
database	O
technology	O
.	O
 	O

Experience	O
with	O
debugging	O
and	O
diagnostics	O
of	O
distributed	O
systems	O
 	O
Clearly	O
understands	O
the	O
concepts	O
of	O
MVC	B-res_skill
,	O
database	B-res_skill
structures	I-res_skill
,	O
and	O
 	O
RESTful	O
/	O
SOAP	B-res_skill
Services	I-res_skill
 	O

Bachelors	O
degree	B-edu_level
or	O
higher	O
in	O
Computer	B-specialization
Science	I-specialization
or	O
equivalent	O
.	O

Nice	O
to	O
have	O
:	O
 	O
Expert	O
knowledge	O
of	O
database	B-res_skill
modeling	I-res_skill
and	O
data	B-res_skill
structure	I-res_skill
principles	I-res_skill
,	O
 	O
techniques	O
and	O
best	O
practices	O
.	O

Experience	O
with	O
Mobile	B-res_skill
App	I-res_skill
Development	I-res_skill
-	O
Native	O
or	O
Hybrid	O
Apps	O
 	O

ee	O
ENT	O
aaa	O
eae	O
)	O

We	O
are	O
looking	O
for	O
a	O
dynamic	O
individual	O
for	O
the	O
following	O
 	O
position	O
:	O
   	O
ACCOUNTANT	O
   	O
Ideal	O
candidate	O
should	O
be	O
,	O
   	O

and	O
 	O
other	O
regulatory	O
authorities	O
   	O

meetrix.io	B-company
 	O
SALES	O
 	O
ookmarks	O

WHERE	O
VALUES	O
DRIVE	O
VELOCITY	O
 	O

Dayaratne	O
 	O
Holdings	O
(	O
Pvt	O
)	O
Ltd.	O

The	O
Candidate	O
profile	O
 	O
Bachelor	B-edu_level
Degree	I-edu_level
in	O
Computer	B-specialization
Science	I-specialization
or	O
Diploma	B-edu_level
in	O
IT	B-specialization
,	O
Software	B-specialization
Engineering	I-specialization
,	O
Management	B-specialization
Information	I-specialization
Technologies	I-specialization
or	O
related	O
field	O
.	O

Minimum	O
two	O
(	O
2	B-no_years
)	I-no_years
years	I-no_years
'	O
experience	O
as	O
a	O
System	O
Administrator	O
with	O
ERP	B-res_skill
knowledge	O
 	O

Managing	O
company	O
IT	O
inventory	B-res_skill
and	O
actively	O
participating	O
to	O
ongoing	O
system	O
implementation	O
 	O
process	O
 	O

SENIOR	B-seniority
SOFTWARE	B-title
ENGINEERS	I-title
 	O
React	O
Native	O
 	O
JOB	O
RESPONSIBILITIES	O
 	O
Familiarity	O
with	O
RESTful	O
APls	B-res_skill
to	O
connect	O
mobile	O
applications	O
with	O
 	O
back	O
-	O
end	O
services	O
.	O

Understanding	O
of	O
the	O
Redux	B-res_skill
and	O
Redux	O
-	O
Saga	O
frameworks	O
.	O

Understanding	O
of	O
Googles	B-res_skill
Android	I-res_skill
design	I-res_skill
principles	I-res_skill
and	O
Apple	O
user	O
 	O
interface	O
guidelines	O
.	O

Understanding	O
of	O
Ul	B-res_skill
design	I-res_skill
and	O
principles	O
.	O

KEY	O
QUALIICATIONS	O
 	O

â¢	O
Minimum	O
3	B-no_years
years	I-no_years
of	O
experience	O
in	O
mobile	O
app	O
development	O

â¢	O
Minimum	O
1	B-no_years
year	I-no_years
experience	O
in	O
React	O
Native	O
development	O
.	O

To	O
apply	O
,	O
send	O
us	O
your	O
resume	O
to	O
careers@jithpl.com	O
 	O

HiTelaSoft	B-company

Key	O
Responsibilities	O
and	O
Working	O
Knowledge	O
:	O
 	O
â¢	O
Development	O
with	O
JavaScript	B-res_skill
and	O
JQuery	B-res_skill
is	O
a	O
must	O
.	O

Experience	O
in	O
working	O
with	O
Web	O
Applications	O
using	O
HTML5	B-res_skill
and	O
CSS3	B-res_skill
 	O
Very	O
good	O
knowledge	O
in	O
SQL	B-res_skill
language	O

â¢	O
Working	O
experience	O
in	O
MYSQL	B-res_skill
and	O
Oracle	B-res_skill

â¢	O
Knowledge	O
in	O
XML	B-res_skill
,	O
JSON	B-res_skill
and	O
REST	B-res_skill

â¢	O
Experience	O
in	O
developing	O
in	O
Linux	B-res_skill
environments	I-res_skill
.	O

Very	O
good	O
command	O
in	O
English	B-res_skill
(	O
both	O
written	O
and	O
verbal	O
)	O
 	O

Responsibilities	O
expected	O
by	O
this	O
role	O
include	O
:	O
 	O
â¢	O
Communicating	B-res_skill
with	O
the	O
clients	O
and	O
understand	O
business	O
requirements	O
 	O
Model	O
business	O
requirements	O
with	O
software	O
tools	O
 	O
Develop	B-res_skill
,	O
maintain	B-res_skill
and	O
extend	O
software	O
components	O
,	O
based	O
on	O
system	O
architecture	O
and	O
design	O
 	O

Propose	O
corrective	O
actions	O
and	O
work	O
with	O
project	O
leads	O
to	O
 	O
close	O
them	O
on	O
a	O
timely	O
basis	O
 	O
â¢	O
Accountable	B-res_skill
for	O
timely	O
and	O
quality	O
deliverables	O
 	O
Work	O
collaboratively	O
and	O
participate	O
or	O
lead	O
conversations	O
with	O
clients	O

<	O
/	O
>	O
 	O
Associate	O
Software	O
Engineer	O
-	O
Android	O
 	O
O	O
Qualifications	O
and	O
Competencies	O
 	O
O	O
Minimum	O
of	O
01-year	B-no_years
mobile	O
development	O
experience	O
in	O
Native	O
 	O

P	O
Persistent	O
 	O

No	B-post_number
.	I-post_number
123	I-post_number
,	O
4th	O
Floor	O
,	O
Bauddhaloka	O
Mawatha	O
,	O
Colombo	B-location
4	O
.	O

We	O
are	O
looking	O
for	O
candidates	O
with	O
,	O
 	O
Responsibilities	O
 	O
Use	O
initiatives	O
to	O
efficiently	O
and	O
precisely	O
translate	O
designs	O
into	O
clean	O
,	O
organized	B-res_skill
code	I-res_skill
.	O

Build	B-res_skill
reusable	O
web	O
components	O
and	O
libraries	O
for	O
future	O
use	O
.	O

Optimize	O
UI	B-res_skill
for	O
maximum	O
speed	O
and	O
scalability	O
.	O

Enhance	O
the	O
user	O
experience	O
of	O
the	O
application	O
to	O
maximize	O
the	O
usability	O
 	O
Qualification	O
 	O
Minimum	O
1	B-no_years
+	I-no_years
years	I-no_years
of	O
experience	O
in	O
JavaScript	B-res_skill
frameworks	O
such	O
as	O
Angular	B-res_skill
,	O
AngualrJs	B-res_skill
 	O
Proficient	O
understanding	O
of	O
JSON	B-res_skill
and	O
interacting	O
with	O
RESTFU	O
APIS	O
.	O

Web	O
Application	O
Development	O
exposure	O
with	O
HTML5	B-res_skill
,	O
CSS3	B-res_skill
,	O
Javascript	O
,	O
JQuery	B-res_skill
.	O

Send	O
your	O
CV	O
to	O
careers.lk@infor.com	O
 	O

P	O
Persistent	O
 	O
SENIOR	O

the	O
 	O
â¢	O
5	O
Years	O
of	O
experience	O
on	O
Information	O
Architecture	O
in	O
a	O
 	O
Microsoft	O
enterprise	O
class	O
environment	O
 	O
Bachelor	O
's	O
Degree	B-edu_level
in	O
computer	B-specialization
system	I-specialization
architecture	I-specialization
,	O
 	O
computer	B-specialization
science	I-specialization
,	O
 	O
experience	O
 	O

or	O
engineering	O
or	O
equivalent	O
 	O
â¢	O
Strong	O
written	O
and	O
verbal	O
communication	B-res_skill
skills	I-res_skill
with	O
the	O
 	O
ability	O
 	O

to	O
 	O
create	O
 	O
and	O
 	O
present	O
concepts	O
 	O
and	O
 	O
Window	B-res_skill
Operating	I-res_skill
System	I-res_skill
L2	O
&	O
L3	O
support	O
 	O
â¢	O
VMware	B-res_skill
L2	O
&	O
L3	O
Support	O
(	O
ESX	O
v4	O
-	O
6	O
)	O
,	O
vSphere	B-res_skill
suite	I-res_skill
 	O

â¢	O
Enterprise	B-res_skill
Patch	I-res_skill
Management	I-res_skill
(	O
WSUS	O
,	O
SCCM	O
etc	O
.	O
)	O

PowerShell	O
scripting	O
or	O
of	O
any	O
Scripting	O
language	O
 	O
(	O
Python	B-res_skill
,	O
Perl	B-res_skill
,	O
Bash	B-res_skill
,	O
Shell	B-res_skill
,	O
etc	O
.	O
)	O

CVs	O
should	O
be	O
submitted	O
to	O
sltalent@persistent.com	O
 	O
with	O
quoting	O
reference	O
"	O
Senior	O
Technical	O
Support	O
Lead	O
-	O
Windows	O
"	O
 	O
Connect	O
With	O
Us	O
 	O
P	O
www.persistent.com	O
 	O
in	O
www.linkedin.com/company/persistent-systems	O
 	O
Persistent	O
Systems	O
Lanka	O
(	O
Pvt	O
)	O
Ltd.	O

No	B-post_number
.	I-post_number
123	I-post_number
,	O
4th	O
Floor	O
,	O
Bauddhaloka	O
Mawatha	O
,	O
Colombo	B-location
4	O
.	O

SERVE	B-company
 	I-company

TE	O
aS	O
 	O

=	O
Minimum	O
4	B-no_years
years	I-no_years
of	O
experience	O
 	O

Salary	O
Negotiable	O
   	O

SSE	O
/	O
ATL	O
/	O
TL	O
 	O
JavaScript	O

TECHCESS	B-company
 	I-company
Techcess	I-company
Business	O
Solutions	O
is	O
a	O
growing	O
Software	O
development	O
company	O
providing	O
various	O
cloud	O
solutions	O
to	O
different	O
 	O
industries	O
.	O

Full	O
Stack	O
Developer	O
(	O
2	O
)	O
 	O

Web	O
technologies	O
â	O
Angular	B-res_skill
,	O
Ajax	B-res_skill
,	O
HTML	B-res_skill
5	I-res_skill
etc	O
.	O

Framework	O
-	O
Code	O
Ignitor	O
and	O
Laravel	O
 	O
Enterprise	O
Applications	O
-	O
Microservices	B-res_skill
,	O
Containers	O
and	O
Service	O
Orchestration	O
.	O

Databases	O
â	O
MYSQL	B-res_skill
 	O
Thorough	O
in	O
Object	O
Oriented	O
Design	O
.	O

Experience	O
in	O
cloud	O
-	O
based	O
technologies	O
such	O
as	O
AWS	B-res_skill
,	O
and	O
MS	B-res_skill
Azure	I-res_skill
.	O

Knowledge	O
in	O
JIRA	B-res_skill
and	O
Git	B-res_skill
 	O
Knowledge	O
in	O
Architectural	O
and	O
Design	O
Patterns	O
 	O

Minimum	O
3	B-no_years
years	I-no_years
'	O
Experience	O
 	O
Excellent	O
Oral	O
and	O
Written	O
communication	B-res_skill
skills	I-res_skill
.	I-res_skill

SPIL	B-company
 	I-company
SOFTWARE	I-company
SOLUTIONS	I-company
 	I-company
SPIL	I-company
LABS	I-company
(	I-company
PVT	I-company
)	I-company
LTD	I-company
 	O

Responsibilities	O
:	O
 	O
Involving	O
in	O
